track_name,race_date,race_time,going,distance,horse_name,jockey,claims,trainer,race_position,lost_by_length,age,weight,rating,first_place_found,batch_number,url_index_in_batch
Tipperary Racing Results | 6th October 2024 13:20,N/A,13:20,Soft,1m 1f,Ro Ro (IRE),J A Heffernan,0,Kevin Coleman,10th,16 l,2,9-2,-,True,144,1
Tipperary Racing Results | 6th October 2024 13:20,N/A,13:20,Soft,1m 1f,Second Guess (IRE),J Cleary,7,A P O'Brien,9th,4 1/2 l,2,9-7,-,True,144,1
Tipperary Racing Results | 6th October 2024 13:20,N/A,13:20,Soft,1m 1f,Junkyard Dog (IRE),M P Sheehy,0,J P O'Brien,8th,6 l,2,9-7,-,True,144,1
Tipperary Racing Results | 6th October 2024 13:20,N/A,13:20,Soft,1m 1f,Medieval Night (IRE),C T Keane,0,D K Weld,7th,3 l,2,9-7b1,-,True,144,1
Tipperary Racing Results | 6th October 2024 13:20,N/A,13:20,Soft,1m 1f,Maarisha,M W Hassett,5,W P Browne,6th,1/2 l,2,9-2,-,True,144,1
Tipperary Racing Results | 6th October 2024 13:20,N/A,13:20,Soft,1m 1f,Minella Study,G F Carroll,0,J Nallen,5th,1 l,2,9-7,-,True,144,1
Tipperary Racing Results | 6th October 2024 13:20,N/A,13:20,Soft,1m 1f,Wackestone (IRE),R P Whelan,0,G Elliott,4th,1/2 l,2,9-7,-,True,144,1
Tipperary Racing Results | 6th October 2024 13:20,N/A,13:20,Soft,1m 1f,Eastwatch (IRE),A J Slattery,0,A Slattery,3rd,2 3/4 l,2,9-7,-,True,144,1
Tipperary Racing Results | 6th October 2024 13:20,N/A,13:20,Soft,1m 1f,Serious Contender (IRE),W M Lordan,0,A P O'Brien,2nd,2 1/2 l,2,9-7,-,True,144,1
Tipperary Racing Results | 6th October 2024 13:20,N/A,13:20,Soft,1m 1f,Emit (IRE),D P McDonogh,0,J P O'Brien,1st,N/A,2,9-7,-,True,144,1
Tipperary Racing Results | 6th October 2024 13:20,N/A,13:20,Soft,1m 1f,Ro Ro (IRE),J A Heffernan,0,Kevin Coleman,10th,16 l,2,9-2,-,True,144,1
Tipperary Racing Results | 6th October 2024 13:20,N/A,13:20,Soft,1m 1f,Second Guess (IRE),J Cleary,7,A P O'Brien,9th,4 1/2 l,2,9-7,-,True,144,1
Tipperary Racing Results | 6th October 2024 13:20,N/A,13:20,Soft,1m 1f,Junkyard Dog (IRE),M P Sheehy,0,J P O'Brien,8th,6 l,2,9-7,-,True,144,1
Tipperary Racing Results | 6th October 2024 13:20,N/A,13:20,Soft,1m 1f,Medieval Night (IRE),C T Keane,0,D K Weld,7th,3 l,2,9-7b1,-,True,144,1
Tipperary Racing Results | 6th October 2024 13:20,N/A,13:20,Soft,1m 1f,Maarisha,M W Hassett,5,W P Browne,6th,1/2 l,2,9-2,-,True,144,1
Tipperary Racing Results | 6th October 2024 13:20,N/A,13:20,Soft,1m 1f,Minella Study,G F Carroll,0,J Nallen,5th,1 l,2,9-7,-,True,144,1
Tipperary Racing Results | 6th October 2024 13:20,N/A,13:20,Soft,1m 1f,Wackestone (IRE),R P Whelan,0,G Elliott,4th,1/2 l,2,9-7,-,True,144,1
Tipperary Racing Results | 6th October 2024 13:20,N/A,13:20,Soft,1m 1f,Eastwatch (IRE),A J Slattery,0,A Slattery,3rd,2 3/4 l,2,9-7,-,True,144,1
Tipperary Racing Results | 6th October 2024 13:20,N/A,13:20,Soft,1m 1f,Serious Contender (IRE),W M Lordan,0,A P O'Brien,2nd,2 1/2 l,2,9-7,-,True,144,1
Tipperary Racing Results | 6th October 2024 13:20,N/A,13:20,Soft,1m 1f,Emit (IRE),D P McDonogh,0,J P O'Brien,1st,N/A,2,9-7,-,True,144,1
Tipperary Racing Results | 6th October 2024 13:55,N/A,13:55,Soft,1m 1f,Passionate (IRE),A J Slattery,0,A Slattery,9th,11 l,4,8-12v1,72,True,144,2
Tipperary Racing Results | 6th October 2024 13:55,N/A,13:55,Soft,1m 1f,Casanova,Adam Caffrey,3,A McGuinness,8th,Neck,8,9-11v,85,True,144,2
Tipperary Racing Results | 6th October 2024 13:55,N/A,13:55,Soft,1m 1f,Camelot Alexander (IRE),R P Whelan,0,Mrs J Harrington,7th,3 3/4 l,3,9-2,80,True,144,2
Tipperary Racing Results | 6th October 2024 13:55,N/A,13:55,Soft,1m 1f,Complete Fiction (IRE),Neve Bennett,7,J P Fahey,6th,1/2 l,7,9-6,80,True,144,2
Tipperary Racing Results | 6th October 2024 13:55,N/A,13:55,Soft,1m 1f,Titanium (FR),C T Keane,0,Ciaran Murphy,5th,2 3/4 l,5,10-2t,90,True,144,2
Tipperary Racing Results | 6th October 2024 13:55,N/A,13:55,Soft,1m 1f,Simply Sideways (IRE),M W Hassett,5,T Doyle,4th,1/2 l,7,9-9,83,True,144,2
Tipperary Racing Results | 6th October 2024 13:55,N/A,13:55,Soft,1m 1f,Vasda (IRE),H J Horgan,5,J P O'Brien,3rd,3/4 l,4,9-8t,82,True,144,2
Tipperary Racing Results | 6th October 2024 13:55,N/A,13:55,Soft,1m 1f,Fleetfoot (IRE),R P Cleary,0,J S Bolger,2nd,1 1/2 l,4,10-2t,90,True,144,2
Tipperary Racing Results | 6th October 2024 13:55,N/A,13:55,Soft,1m 1f,Kortez Bay (IRE),G F Carroll,0,S Lavery,1st,N/A,3,9-12,90,True,144,2
Tipperary Racing Results | 6th October 2024 13:55,N/A,13:55,Soft,1m 1f,Passionate (IRE),A J Slattery,0,A Slattery,9th,11 l,4,8-12v1,72,True,144,2
Tipperary Racing Results | 6th October 2024 13:55,N/A,13:55,Soft,1m 1f,Casanova,Adam Caffrey,3,A McGuinness,8th,Neck,8,9-11v,85,True,144,2
Tipperary Racing Results | 6th October 2024 13:55,N/A,13:55,Soft,1m 1f,Camelot Alexander (IRE),R P Whelan,0,Mrs J Harrington,7th,3 3/4 l,3,9-2,80,True,144,2
Tipperary Racing Results | 6th October 2024 13:55,N/A,13:55,Soft,1m 1f,Complete Fiction (IRE),Neve Bennett,7,J P Fahey,6th,1/2 l,7,9-6,80,True,144,2
Tipperary Racing Results | 6th October 2024 13:55,N/A,13:55,Soft,1m 1f,Titanium (FR),C T Keane,0,Ciaran Murphy,5th,2 3/4 l,5,10-2t,90,True,144,2
Tipperary Racing Results | 6th October 2024 13:55,N/A,13:55,Soft,1m 1f,Simply Sideways (IRE),M W Hassett,5,T Doyle,4th,1/2 l,7,9-9,83,True,144,2
Tipperary Racing Results | 6th October 2024 13:55,N/A,13:55,Soft,1m 1f,Vasda (IRE),H J Horgan,5,J P O'Brien,3rd,3/4 l,4,9-8t,82,True,144,2
Tipperary Racing Results | 6th October 2024 13:55,N/A,13:55,Soft,1m 1f,Fleetfoot (IRE),R P Cleary,0,J S Bolger,2nd,1 1/2 l,4,10-2t,90,True,144,2
Tipperary Racing Results | 6th October 2024 13:55,N/A,13:55,Soft,1m 1f,Kortez Bay (IRE),G F Carroll,0,S Lavery,1st,N/A,3,9-12,90,True,144,2
Tipperary Racing Results | 6th October 2024 14:30,N/A,14:30,Soft,7f 100y,Princess Child (FR),D P McDonogh,0,J P O'Brien,NR,N/A,3,9-2,-,True,144,3
Tipperary Racing Results | 6th October 2024 14:30,N/A,14:30,Soft,7f 100y,Follow Me (FR),D W O'Connor,0,R O'Sullivan,14th,7 l,3,9-5,-,True,144,3
Tipperary Racing Results | 6th October 2024 14:30,N/A,14:30,Soft,7f 100y,Red Viburnum (IRE),R P Whelan,0,D K Weld,13th,3 1/2 l,3,9-2,-,True,144,3
Tipperary Racing Results | 6th October 2024 14:30,N/A,14:30,Soft,7f 100y,Nightcliff (IRE),D P McDonogh,0,J P O'Brien,12th,3/4 l,4,9-4t,-,True,144,3
Tipperary Racing Results | 6th October 2024 14:30,N/A,14:30,Soft,7f 100y,Counterculture,R P Cleary,0,W McCreery,11th,1/2 l,3,9-2,-,True,144,3
Tipperary Racing Results | 6th October 2024 14:30,N/A,14:30,Soft,7f 100y,Military,G M Ryan,0,A P O'Brien,10th,1/2 l,3,9-5tb,-,True,144,3
Tipperary Racing Results | 6th October 2024 14:30,N/A,14:30,Soft,7f 100y,All Lies Ahead (IRE),J A Powell,0,W McCreery,9th,1 1/4 l,6,9-4,-,True,144,3
Tipperary Racing Results | 6th October 2024 14:30,N/A,14:30,Soft,7f 100y,Mammas Girl,D Egan,0,A Murray,8th,3 l,4,9-4tb,-,True,144,3
Tipperary Racing Results | 6th October 2024 14:30,N/A,14:30,Soft,7f 100y,Bomberg (FR),W M Lordan,0,A P O'Brien,7th,2 3/4 l,3,9-5,-,True,144,3
Tipperary Racing Results | 6th October 2024 14:30,N/A,14:30,Soft,7f 100y,Ojw Legacy (IRE),A J Slattery,0,A Slattery,6th,1/2 l,3,9-2,-,True,144,3
Tipperary Racing Results | 6th October 2024 14:30,N/A,14:30,Soft,7f 100y,Vera's Secret (IRE),N M Crosse,0,J Feane,5th,3/4 l,5,9-4h,-,True,144,3
Tipperary Racing Results | 6th October 2024 14:30,N/A,14:30,Soft,7f 100y,Chicago Critic,J A Heffernan,0,J P Murtagh,4th,Head,3,9-5,-,True,144,3
Tipperary Racing Results | 6th October 2024 14:30,N/A,14:30,Soft,7f 100y,Mexicali Rose,M P Sheehy,0,J P O'Brien,3rd,1 3/4 l,4,9-4,-,True,144,3
Tipperary Racing Results | 6th October 2024 14:30,N/A,14:30,Soft,7f 100y,Fleur De Chine,G F Carroll,0,Mrs J Harrington,2nd,1 1/4 l,3,9-2p1,-,True,144,3
Tipperary Racing Results | 6th October 2024 14:30,N/A,14:30,Soft,7f 100y,Power Under Me (IRE),C T Keane,0,G M Lyons,1st,N/A,6,9-7t,-,True,144,3
Tipperary Racing Results | 6th October 2024 14:30,N/A,14:30,Soft,7f 100y,Princess Child (FR),D P McDonogh,0,J P O'Brien,NR,N/A,3,9-2,-,True,144,3
Tipperary Racing Results | 6th October 2024 14:30,N/A,14:30,Soft,7f 100y,Follow Me (FR),D W O'Connor,0,R O'Sullivan,14th,7 l,3,9-5,-,True,144,3
Tipperary Racing Results | 6th October 2024 14:30,N/A,14:30,Soft,7f 100y,Red Viburnum (IRE),R P Whelan,0,D K Weld,13th,3 1/2 l,3,9-2,-,True,144,3
Tipperary Racing Results | 6th October 2024 14:30,N/A,14:30,Soft,7f 100y,Nightcliff (IRE),D P McDonogh,0,J P O'Brien,12th,3/4 l,4,9-4t,-,True,144,3
Tipperary Racing Results | 6th October 2024 14:30,N/A,14:30,Soft,7f 100y,Counterculture,R P Cleary,0,W McCreery,11th,1/2 l,3,9-2,-,True,144,3
Tipperary Racing Results | 6th October 2024 14:30,N/A,14:30,Soft,7f 100y,Military,G M Ryan,0,A P O'Brien,10th,1/2 l,3,9-5tb,-,True,144,3
Tipperary Racing Results | 6th October 2024 14:30,N/A,14:30,Soft,7f 100y,All Lies Ahead (IRE),J A Powell,0,W McCreery,9th,1 1/4 l,6,9-4,-,True,144,3
Tipperary Racing Results | 6th October 2024 14:30,N/A,14:30,Soft,7f 100y,Mammas Girl,D Egan,0,A Murray,8th,3 l,4,9-4tb,-,True,144,3
Tipperary Racing Results | 6th October 2024 14:30,N/A,14:30,Soft,7f 100y,Bomberg (FR),W M Lordan,0,A P O'Brien,7th,2 3/4 l,3,9-5,-,True,144,3
Tipperary Racing Results | 6th October 2024 14:30,N/A,14:30,Soft,7f 100y,Ojw Legacy (IRE),A J Slattery,0,A Slattery,6th,1/2 l,3,9-2,-,True,144,3
Tipperary Racing Results | 6th October 2024 14:30,N/A,14:30,Soft,7f 100y,Vera's Secret (IRE),N M Crosse,0,J Feane,5th,3/4 l,5,9-4h,-,True,144,3
Tipperary Racing Results | 6th October 2024 14:30,N/A,14:30,Soft,7f 100y,Chicago Critic,J A Heffernan,0,J P Murtagh,4th,Head,3,9-5,-,True,144,3
Tipperary Racing Results | 6th October 2024 14:30,N/A,14:30,Soft,7f 100y,Mexicali Rose,M P Sheehy,0,J P O'Brien,3rd,1 3/4 l,4,9-4,-,True,144,3
Tipperary Racing Results | 6th October 2024 14:30,N/A,14:30,Soft,7f 100y,Fleur De Chine,G F Carroll,0,Mrs J Harrington,2nd,1 1/4 l,3,9-2p1,-,True,144,3
Tipperary Racing Results | 6th October 2024 14:30,N/A,14:30,Soft,7f 100y,Power Under Me (IRE),C T Keane,0,G M Lyons,1st,N/A,6,9-7t,-,True,144,3
Tipperary Racing Results | 6th October 2024 15:05,N/A,15:05,Good To Yielding,2m 50y,Feud,D E Mullins,0,R O'Brien,NR,N/A,4,11-4,-,True,144,4
Tipperary Racing Results | 6th October 2024 15:05,N/A,15:05,Good To Yielding,2m 50y,Chart Topper (FR),Mr P W Mullins,0,W P Mullins,NR,N/A,5,11-1,-,True,144,4
Tipperary Racing Results | 6th October 2024 15:05,N/A,15:05,Good To Yielding,2m 50y,Littlebiggie (IRE),L Quinlan,0,R Hackett,4th,3/4 l,7,10-8h,-,True,144,4
Tipperary Racing Results | 6th October 2024 15:05,N/A,15:05,Good To Yielding,2m 50y,Ah Fuhgeddaboudit (IRE),D King,0,D Hogan,3rd,6 1/2 l,6,10-8,-,True,144,4
Tipperary Racing Results | 6th October 2024 15:05,N/A,15:05,Good To Yielding,2m 50y,Sunchart,C M Quirke,0,A Slattery,2nd,1/2 l,7,11-1,-,True,144,4
Tipperary Racing Results | 6th October 2024 15:05,N/A,15:05,Good To Yielding,2m 50y,Gaucher,P Townend,0,W P Mullins,1st,N/A,5,11-1ht,-,True,144,4
Tipperary Racing Results | 6th October 2024 15:05,N/A,15:05,Good To Yielding,2m 50y,Feud,D E Mullins,0,R O'Brien,NR,N/A,4,11-4,-,True,144,4
Tipperary Racing Results | 6th October 2024 15:05,N/A,15:05,Good To Yielding,2m 50y,Chart Topper (FR),Mr P W Mullins,0,W P Mullins,NR,N/A,5,11-1,-,True,144,4
Tipperary Racing Results | 6th October 2024 15:05,N/A,15:05,Good To Yielding,2m 50y,Littlebiggie (IRE),L Quinlan,0,R Hackett,4th,3/4 l,7,10-8h,-,True,144,4
Tipperary Racing Results | 6th October 2024 15:05,N/A,15:05,Good To Yielding,2m 50y,Ah Fuhgeddaboudit (IRE),D King,0,D Hogan,3rd,6 1/2 l,6,10-8,-,True,144,4
Tipperary Racing Results | 6th October 2024 15:05,N/A,15:05,Good To Yielding,2m 50y,Sunchart,C M Quirke,0,A Slattery,2nd,1/2 l,7,11-1,-,True,144,4
Tipperary Racing Results | 6th October 2024 15:05,N/A,15:05,Good To Yielding,2m 50y,Gaucher,P Townend,0,W P Mullins,1st,N/A,5,11-1ht,-,True,144,4
Tipperary Racing Results | 6th October 2024 15:40,N/A,15:40,Good To Yielding,2m 50y,Mighty Tom (IRE),J C Gainford,0,C Collins,5th,16 l,9,11-1,-,True,144,5
Tipperary Racing Results | 6th October 2024 15:40,N/A,15:40,Good To Yielding,2m 50y,Senecia (IRE),P T Enright,0,V Halley,4th,2 3/4 l,7,11-1,-,True,144,5
Tipperary Racing Results | 6th October 2024 15:40,N/A,15:40,Good To Yielding,2m 50y,Winter Fog (IRE),B Hayes,0,W P Mullins,3rd,1/2 l,10,11-8,-,True,144,5
Tipperary Racing Results | 6th October 2024 15:40,N/A,15:40,Good To Yielding,2m 50y,Smooth Tom (IRE),C M Quirke,0,A Slattery,2nd,16 l,5,11-5,-,True,144,5
Tipperary Racing Results | 6th October 2024 15:40,N/A,15:40,Good To Yielding,2m 50y,Daddy Long Legs (FR),P Townend,0,W P Mullins,1st,N/A,5,11-5,-,True,144,5
Tipperary Racing Results | 6th October 2024 15:40,N/A,15:40,Good To Yielding,2m 50y,Mighty Tom (IRE),J C Gainford,0,C Collins,5th,16 l,9,11-1,-,True,144,5
Tipperary Racing Results | 6th October 2024 15:40,N/A,15:40,Good To Yielding,2m 50y,Senecia (IRE),P T Enright,0,V Halley,4th,2 3/4 l,7,11-1,-,True,144,5
Tipperary Racing Results | 6th October 2024 15:40,N/A,15:40,Good To Yielding,2m 50y,Winter Fog (IRE),B Hayes,0,W P Mullins,3rd,1/2 l,10,11-8,-,True,144,5
Tipperary Racing Results | 6th October 2024 15:40,N/A,15:40,Good To Yielding,2m 50y,Smooth Tom (IRE),C M Quirke,0,A Slattery,2nd,16 l,5,11-5,-,True,144,5
Tipperary Racing Results | 6th October 2024 15:40,N/A,15:40,Good To Yielding,2m 50y,Daddy Long Legs (FR),P Townend,0,W P Mullins,1st,N/A,5,11-5,-,True,144,5
Tipperary Racing Results | 6th October 2024 16:15,N/A,16:15,Good To Yielding,2m 50y,Nibiru (IRE),Mr B M Coonan,7,Mrs C O'Leary,NR,N/A,9,11-5tb,121,True,144,6
Tipperary Racing Results | 6th October 2024 16:15,N/A,16:15,Good To Yielding,2m 50y,Farmix (FR),J C Gainford,0,Liz Doyle,NR,N/A,9,10-11,113,True,144,6
Tipperary Racing Results | 6th October 2024 16:15,N/A,16:15,Good To Yielding,2m 50y,Belle The Lioness (IRE),D J O'Keeffe,0,H De Bromhead,NR,N/A,7,11-3t,119,True,144,6
Tipperary Racing Results | 6th October 2024 16:15,N/A,16:15,Good To Yielding,2m 50y,Vischio (IRE),D E Mullins,0,R Donohoe,PU,N/A,7,10-7,109,True,144,6
Tipperary Racing Results | 6th October 2024 16:15,N/A,16:15,Good To Yielding,2m 50y,Semblance Of Order (IRE),Sam Ewing,0,A Oliver,8th,21 l,4,11-3,120,True,144,6
Tipperary Racing Results | 6th October 2024 16:15,N/A,16:15,Good To Yielding,2m 50y,Presenting Lad (IRE),P T Enright,0,M M McNiff,7th,1 l,8,11-0t,116,True,144,6
Tipperary Racing Results | 6th October 2024 16:15,N/A,16:15,Good To Yielding,2m 50y,Expound,D King,0,D Hogan,6th,10 l,5,10-7tp,109,True,144,6
Tipperary Racing Results | 6th October 2024 16:15,N/A,16:15,Good To Yielding,2m 50y,Clarens (IRE),L Quinlan,3,J P Flavin,5th,17 l,7,10-11t1,113,True,144,6
Tipperary Racing Results | 6th October 2024 16:15,N/A,16:15,Good To Yielding,2m 50y,Dark Note,C M Quirke,5,A Slattery,4th,1/2 l,5,11-5,121,True,144,6
Tipperary Racing Results | 6th October 2024 16:15,N/A,16:15,Good To Yielding,2m 50y,Old Bill Barley (IRE),K Callaghan,5,W P Mullins,3rd,Nose,7,10-12,114,True,144,6
Tipperary Racing Results | 6th October 2024 16:15,N/A,16:15,Good To Yielding,2m 50y,The Niffler (IRE),J B Foley,0,E O'Connell,2nd,1 3/4 l,7,10-8ht,110,True,144,6
Tipperary Racing Results | 6th October 2024 16:15,N/A,16:15,Good To Yielding,2m 50y,Extensio (IRE),B Hayes,0,P F O'Donnell,1st,N/A,7,11-12,128,True,144,6
Tipperary Racing Results | 6th October 2024 16:15,N/A,16:15,Good To Yielding,2m 50y,Nibiru (IRE),Mr B M Coonan,7,Mrs C O'Leary,NR,N/A,9,11-5tb,121,True,144,6
Tipperary Racing Results | 6th October 2024 16:15,N/A,16:15,Good To Yielding,2m 50y,Farmix (FR),J C Gainford,0,Liz Doyle,NR,N/A,9,10-11,113,True,144,6
Tipperary Racing Results | 6th October 2024 16:15,N/A,16:15,Good To Yielding,2m 50y,Belle The Lioness (IRE),D J O'Keeffe,0,H De Bromhead,NR,N/A,7,11-3t,119,True,144,6
Tipperary Racing Results | 6th October 2024 16:15,N/A,16:15,Good To Yielding,2m 50y,Vischio (IRE),D E Mullins,0,R Donohoe,PU,N/A,7,10-7,109,True,144,6
Tipperary Racing Results | 6th October 2024 16:15,N/A,16:15,Good To Yielding,2m 50y,Semblance Of Order (IRE),Sam Ewing,0,A Oliver,8th,21 l,4,11-3,120,True,144,6
Tipperary Racing Results | 6th October 2024 16:15,N/A,16:15,Good To Yielding,2m 50y,Presenting Lad (IRE),P T Enright,0,M M McNiff,7th,1 l,8,11-0t,116,True,144,6
Tipperary Racing Results | 6th October 2024 16:15,N/A,16:15,Good To Yielding,2m 50y,Expound,D King,0,D Hogan,6th,10 l,5,10-7tp,109,True,144,6
Tipperary Racing Results | 6th October 2024 16:15,N/A,16:15,Good To Yielding,2m 50y,Clarens (IRE),L Quinlan,3,J P Flavin,5th,17 l,7,10-11t1,113,True,144,6
Tipperary Racing Results | 6th October 2024 16:15,N/A,16:15,Good To Yielding,2m 50y,Dark Note,C M Quirke,5,A Slattery,4th,1/2 l,5,11-5,121,True,144,6
Tipperary Racing Results | 6th October 2024 16:15,N/A,16:15,Good To Yielding,2m 50y,Old Bill Barley (IRE),K Callaghan,5,W P Mullins,3rd,Nose,7,10-12,114,True,144,6
Tipperary Racing Results | 6th October 2024 16:15,N/A,16:15,Good To Yielding,2m 50y,The Niffler (IRE),J B Foley,0,E O'Connell,2nd,1 3/4 l,7,10-8ht,110,True,144,6
Tipperary Racing Results | 6th October 2024 16:15,N/A,16:15,Good To Yielding,2m 50y,Extensio (IRE),B Hayes,0,P F O'Donnell,1st,N/A,7,11-12,128,True,144,6
Tipperary Racing Results | 6th October 2024 16:50,N/A,16:50,Good To Yielding,2m 4f 20y,A Penny A Hundred (FR),P Townend,0,W P Mullins,PU,N/A,5,10-6,-,True,144,7
Tipperary Racing Results | 6th October 2024 16:50,N/A,16:50,Good To Yielding,2m 4f 20y,Gorgeous Tom (IRE),D J O'Keeffe,0,H De Bromhead,F,N/A,6,10-13,-,True,144,7
Tipperary Racing Results | 6th October 2024 16:50,N/A,16:50,Good To Yielding,2m 4f 20y,Iriskana (FR),P T Enright,0,S Curling,4th,49 l,6,10-6,-,True,144,7
Tipperary Racing Results | 6th October 2024 16:50,N/A,16:50,Good To Yielding,2m 4f 20y,Music Of Tara,B Hayes,0,H De Bromhead,3rd,13 l,7,10-6t,-,True,144,7
Tipperary Racing Results | 6th October 2024 16:50,N/A,16:50,Good To Yielding,2m 4f 20y,Gaelic Arc (IRE),D E Mullins,0,J P Ryan,2nd,3/4 l,8,10-13,-,True,144,7
Tipperary Racing Results | 6th October 2024 16:50,N/A,16:50,Good To Yielding,2m 4f 20y,Shecouldbeanything (IRE),Sam Ewing,0,G Elliott,1st,N/A,7,10-6t,-,True,144,7
Tipperary Racing Results | 6th October 2024 16:50,N/A,16:50,Good To Yielding,2m 4f 20y,A Penny A Hundred (FR),P Townend,0,W P Mullins,PU,N/A,5,10-6,-,True,144,7
Tipperary Racing Results | 6th October 2024 16:50,N/A,16:50,Good To Yielding,2m 4f 20y,Gorgeous Tom (IRE),D J O'Keeffe,0,H De Bromhead,F,N/A,6,10-13,-,True,144,7
Tipperary Racing Results | 6th October 2024 16:50,N/A,16:50,Good To Yielding,2m 4f 20y,Iriskana (FR),P T Enright,0,S Curling,4th,49 l,6,10-6,-,True,144,7
Tipperary Racing Results | 6th October 2024 16:50,N/A,16:50,Good To Yielding,2m 4f 20y,Music Of Tara,B Hayes,0,H De Bromhead,3rd,13 l,7,10-6t,-,True,144,7
Tipperary Racing Results | 6th October 2024 16:50,N/A,16:50,Good To Yielding,2m 4f 20y,Gaelic Arc (IRE),D E Mullins,0,J P Ryan,2nd,3/4 l,8,10-13,-,True,144,7
Tipperary Racing Results | 6th October 2024 16:50,N/A,16:50,Good To Yielding,2m 4f 20y,Shecouldbeanything (IRE),Sam Ewing,0,G Elliott,1st,N/A,7,10-6t,-,True,144,7
Tipperary Racing Results | 6th October 2024 17:25,N/A,17:25,Good To Yielding,2m 50y,Tangara Bay (FR),Mr J L Gleeson,5,H De Bromhead,NR,N/A,4,11-5,-,True,144,8
Tipperary Racing Results | 6th October 2024 17:25,N/A,17:25,Good To Yielding,2m 50y,Lady Hotham,Miss A B O'Connor,0,A McCann,NR,N/A,4,11-5,-,True,144,8
Tipperary Racing Results | 6th October 2024 17:25,N/A,17:25,Good To Yielding,2m 50y,Al Arrivee (FR),Mr P W Mullins,0,W P Mullins,NR,N/A,4,11-5,-,True,144,8
Tipperary Racing Results | 6th October 2024 17:25,N/A,17:25,Good To Yielding,2m 50y,Morissette (IRE),Mr L T Turner,7,Barry J Fitzgerald,NR,N/A,4,11-5,-,True,144,8
Tipperary Racing Results | 6th October 2024 17:25,N/A,17:25,Good To Yielding,2m 50y,A Quaint Gal (IRE),Mr R M McParland,7,P Croke,11th,4 l,4,11-5,-,True,144,8
Tipperary Racing Results | 6th October 2024 17:25,N/A,17:25,Good To Yielding,2m 50y,Queen Of Chenab (IRE),Mr G Abbas,7,P J Flynn,10th,38 l,4,11-5,-,True,144,8
Tipperary Racing Results | 6th October 2024 17:25,N/A,17:25,Good To Yielding,2m 50y,Dollymount (IRE),Mr J M Halford,7,C W J Farrell,9th,5 l,4,11-5,-,True,144,8
Tipperary Racing Results | 6th October 2024 17:25,N/A,17:25,Good To Yielding,2m 50y,Cool Summer (IRE),Mr D O'Connor,0,Miss H McLoughlin,8th,3/4 l,4,11-5,-,True,144,8
Tipperary Racing Results | 6th October 2024 17:25,N/A,17:25,Good To Yielding,2m 50y,Kilda Kelle (FR),Mr F Maguire,0,J P Dempsey,7th,1 1/4 l,4,11-5,-,True,144,8
Tipperary Racing Results | 6th October 2024 17:25,N/A,17:25,Good To Yielding,2m 50y,Montana Blue (IRE),Mr J C Barry,0,E O'Connell,6th,2 1/4 l,4,11-5h,-,True,144,8
Tipperary Racing Results | 6th October 2024 17:25,N/A,17:25,Good To Yielding,2m 50y,Graigstar (IRE),Mr A P Ryan,7,Peter Fahey,5th,1/2 l,4,11-5,-,True,144,8
Tipperary Racing Results | 6th October 2024 17:25,N/A,17:25,Good To Yielding,2m 50y,Liss Eile (IRE),Mr Alan O'Sullivan,7,John E & Kiely,4th,3/4 l,4,11-5,-,True,144,8
Tipperary Racing Results | 6th October 2024 17:25,N/A,17:25,Good To Yielding,2m 50y,Absolute Bliss,Mr E P O'Brien,5,Paul Tobin,3rd,3 3/4 l,4,11-5,-,True,144,8
Tipperary Racing Results | 6th October 2024 17:25,N/A,17:25,Good To Yielding,2m 50y,Shadows Of My Mind (IRE),Mr H C Swan,3,P M J Doyle,2nd,Nose,4,11-5,-,True,144,8
Tipperary Racing Results | 6th October 2024 17:25,N/A,17:25,Good To Yielding,2m 50y,Hillhead Runner (IRE),Mr D Doyle,7,Peter Fahey,1st,N/A,4,11-5,-,True,144,8
Tipperary Racing Results | 6th October 2024 17:25,N/A,17:25,Good To Yielding,2m 50y,Tangara Bay (FR),Mr J L Gleeson,5,H De Bromhead,NR,N/A,4,11-5,-,True,144,8
Tipperary Racing Results | 6th October 2024 17:25,N/A,17:25,Good To Yielding,2m 50y,Lady Hotham,Miss A B O'Connor,0,A McCann,NR,N/A,4,11-5,-,True,144,8
Tipperary Racing Results | 6th October 2024 17:25,N/A,17:25,Good To Yielding,2m 50y,Al Arrivee (FR),Mr P W Mullins,0,W P Mullins,NR,N/A,4,11-5,-,True,144,8
Tipperary Racing Results | 6th October 2024 17:25,N/A,17:25,Good To Yielding,2m 50y,Morissette (IRE),Mr L T Turner,7,Barry J Fitzgerald,NR,N/A,4,11-5,-,True,144,8
Tipperary Racing Results | 6th October 2024 17:25,N/A,17:25,Good To Yielding,2m 50y,A Quaint Gal (IRE),Mr R M McParland,7,P Croke,11th,4 l,4,11-5,-,True,144,8
Tipperary Racing Results | 6th October 2024 17:25,N/A,17:25,Good To Yielding,2m 50y,Queen Of Chenab (IRE),Mr G Abbas,7,P J Flynn,10th,38 l,4,11-5,-,True,144,8
Tipperary Racing Results | 6th October 2024 17:25,N/A,17:25,Good To Yielding,2m 50y,Dollymount (IRE),Mr J M Halford,7,C W J Farrell,9th,5 l,4,11-5,-,True,144,8
Tipperary Racing Results | 6th October 2024 17:25,N/A,17:25,Good To Yielding,2m 50y,Cool Summer (IRE),Mr D O'Connor,0,Miss H McLoughlin,8th,3/4 l,4,11-5,-,True,144,8
